,min1,max1,mean1,median1,std1,firstQuartile1,thirdQuartile1,min2,max2,mean2,median2,std2,firstQuartile2,thirdQuartile2,min3,max3,mean3,median3,std3,firstQuartile3,thirdQuartile3,min4,max4,mean4,median4,std4,firstQuartile4,thirdQuartile4,min5,max5,mean5,median5,std5,firstQuartile5,thirdQuartile5,min6,max6,mean6,median6,std6,firstQuartile6,thirdQuartile6,min7,max7,mean7,median7,std7,firstQuartile7,thirdQuartile7,min8,max8,mean8,median8,std8,firstQuartile8,thirdQuartile8,min9,max9,mean9,median9,std9,firstQuartile9,thirdQuartile9,min10,max10,mean10,median10,std10,firstQuartile10,thirdQuartile10,min11,max11,mean11,median11,std11,firstQuartile11,thirdQuartile11,min12,max12,mean12,median12,std12,firstQuartile12,thirdQuartile12,min13,max13,mean13,median13,std13,firstQuartile13,thirdQuartile13,min14,max14,mean14,median14,std14,firstQuartile14,thirdQuartile14,min15,max15,mean15,median15,std15,firstQuartile15,thirdQuartile15,min16,max16,mean16,median16,std16,firstQuartile16,thirdQuartile16,min17,max17,mean17,median17,std17,firstQuartile17,thirdQuartile17,min18,max18,mean18,median18,std18,firstQuartile18,thirdQuartile18,min19,max19,mean19,median19,std19,firstQuartile19,thirdQuartile19,min20,max20,mean20,median20,std20,firstQuartile20,thirdQuartile20,min21,max21,mean21,median21,std21,firstQuartile21,thirdQuartile21,min22,max22,mean22,median22,std22,firstQuartile22,thirdQuartile22,min23,max23,mean23,median23,std23,firstQuartile23,thirdQuartile23,min24,max24,mean24,median24,std24,firstQuartile24,thirdQuartile24,min25,max25,mean25,median25,std25,firstQuartile25,thirdQuartile25,min26,max26,mean26,median26,std26,firstQuartile26,thirdQuartile26,min27,max27,mean27,median27,std27,firstQuartile27,thirdQuartile27,min28,max28,mean28,median28,std28,firstQuartile28,thirdQuartile28,min29,max29,mean29,median29,std29,firstQuartile29,thirdQuartile29,min30,max30,mean30,median30,std30,firstQuartile30,thirdQuartile30,label
54,42.33,46.25,45.346354166666664,45.5,0.4264742104664507,45.0,45.5,0.0,4.5,0.39562499999999984,0.47,0.4861358105671597,0.0,0.5,15.67,21.0,19.374895833333333,19.29,1.2145937113997958,18.5,20.5,0.0,1.41,0.3210416666666666,0.43,0.3170006779559964,0.0,0.47,9.0,15.75,13.498125,13.75,1.4651131176016483,13.0,14.5,0.0,1.5,0.740520833333333,0.83,0.35623283276580614,0.47,1.0,35.5,46.75,44.99458333333333,45.29,1.7437762511386288,45.0,46.0,0.0,3.35,0.5187499999999998,0.47,0.5502731379195155,0.43,0.5,3.0,21.0,15.716875000000002,17.25,3.9664902455976176,14.4575,18.25,0.0,3.5,0.8436458333333331,0.71,0.7735633472398902,0.43,1.09,3.0,21.0,14.8690625,15.585,3.442744950770043,12.25,17.5,0.0,3.0,0.9741666666666666,0.87,0.6326896082210273,0.47,1.2625,40.5,47.5,45.17854166666667,45.5,1.3026329443551228,45.0,46.0,0.0,3.35,0.44635416666666644,0.44999999999999996,0.5048879391908178,0.0,0.5525,5.0,21.0,17.723125,18.0,2.799765897168433,17.4575,19.25,0.0,4.0,0.45874999999999994,0.43,0.7074256516635362,0.0,0.5,5.33,20.33,14.014166666666663,13.875,2.253543953615547,12.67,15.0625,0.0,4.24,0.9654166666666663,0.87,0.6887454906401878,0.47,1.2625,47.0,48.0,47.908125000000005,48.0,0.18137667986816816,47.9375,48.0,0.0,0.5,0.10979166666666666,0.0,0.19722271229656602,0.0,0.0,9.5,14.75,12.373229166666667,12.0,1.1299049748509749,11.75,13.0,0.0,2.16,0.4474999999999998,0.43,0.4018274046875036,0.0,0.5,11.0,17.75,14.643124999999998,15.0,1.6005034158696834,13.4375,16.0,0.0,3.08,0.7527083333333328,0.82,0.5115106196699027,0.43,0.94,37.75,48.0,47.69708333333333,48.0,1.4107309913036437,48.0,48.0,0.0,1.89,0.09125,0.0,0.3099617973064968,0.0,0.0,0.0,16.75,9.9703125,10.25,2.7573490140942103,9.31,11.33,0.0,5.12,0.9215624999999998,0.71,0.823795232764985,0.47,1.25,2.5,13.25,9.945625000000001,10.55,2.3456422361477034,8.67,11.8125,0.0,6.0,0.9801041666666664,0.83,0.9628559435255389,0.47,1.22,5.0
55,41.25,48.0,47.41770833333334,47.5,0.8149336158519993,47.5,47.69,0.0,2.59,0.4529166666666666,0.5,0.31159324587864945,0.43,0.5,6.5,21.0,14.694375,15.875,4.2357453361399795,10.9375,18.27,0.0,5.36,0.7848958333333335,0.5,0.8286463213441502,0.43,0.83,2.67,18.25,10.689583333333337,11.0,3.0743550172239087,8.5,12.75,0.0,6.58,1.3242708333333333,1.0,1.1192927699331225,0.5,1.52,47.25,48.0,47.562708333333326,47.5,0.19044810961556027,47.5,47.6175,0.0,0.5,0.43052083333333324,0.5,0.15735557984632076,0.47,0.5,14.67,20.0,17.846979166666667,18.0,0.909830660694808,17.6875,18.25,0.0,2.29,0.4545833333333332,0.43,0.5133602749822245,0.0,0.7374999999999999,3.5,17.67,12.211041666666668,12.375,2.4796771772770687,10.875,14.0,0.0,4.03,1.0401041666666664,0.905,0.7854619757511353,0.47,1.3,46.5,48.0,47.716145833333336,47.75,0.3282469217931327,47.5,48.0,0.0,0.83,0.27177083333333324,0.43,0.24739908008026482,0.0,0.5,16.25,19.0,17.931250000000002,18.0,0.42158410536301894,18.0,18.0,0.0,1.09,0.1839583333333333,0.0,0.2612096523027822,0.0,0.43,9.0,17.33,14.425416666666663,15.5,2.4617964842416526,12.33,16.3725,0.0,1.7,0.7196874999999995,0.825,0.3476460787246585,0.47,0.83,44.75,48.0,47.44468749999999,47.5,0.6712736568408008,47.5,47.75,0.0,0.83,0.3699999999999999,0.47,0.20783596770935547,0.43,0.5,11.0,18.0,16.3159375,16.585,1.4430308587173475,15.5,17.5,0.0,3.27,0.4709374999999998,0.43,0.4880963626278382,0.0,0.83,4.5,20.5,14.648854166666668,15.25,2.8507959626416675,13.0,16.3725,0.0,5.46,0.836458333333333,0.5,0.9018028482950041,0.43,1.0,29.75,46.67,44.51979166666666,45.5,2.8755239263266805,44.6875,46.25,0.0,4.6,0.6231249999999997,0.5,0.6218466768212921,0.43,0.5525,7.5,20.33,17.450729166666665,18.125,2.4457340926995688,17.0,19.0,0.0,6.52,0.7828124999999996,0.47,1.0239826305321684,0.43,0.83,4.5,21.25,14.434479166666664,14.5,2.6943773305833396,13.5,15.8125,0.0,4.5,1.0351041666666665,0.83,0.8183577840524874,0.4925,1.1525,5.0
56,45.0,47.33,45.896979166666654,46.0,0.6541915376878981,45.25,46.5,0.0,1.0,0.40333333333333315,0.47,0.25685001425844106,0.43,0.5,17.25,19.75,18.344270833333336,18.29,0.4480571974569566,18.0,18.5,0.0,1.3,0.4315624999999998,0.43,0.3086518328916391,0.43,0.5,9.75,18.0,13.58,13.5,1.6598243407376767,12.4375,14.5,0.0,1.87,0.7213541666666664,0.7649999999999999,0.3650281021385576,0.47,0.94,45.25,47.67,45.97145833333334,46.0,0.4717269039707453,45.5,46.33,0.0,1.0,0.5166666666666665,0.5,0.19093491129407741,0.47,0.5,15.0,18.33,16.893020833333328,17.0,1.0669712370134607,16.0,18.0,0.0,1.3,0.37822916666666645,0.43,0.3439859078865897,0.0,0.5,8.33,16.0,13.283645833333331,13.75,1.743087472390158,12.25,14.425,0.0,4.06,0.8244791666666663,0.83,0.46211156044644225,0.5,1.0,45.25,47.0,46.245000000000005,46.33,0.41056572010619224,46.0,46.5,0.0,1.0,0.4922916666666664,0.5,0.19998673201604178,0.43,0.5,16.5,19.0,17.9496875,18.0,0.41626776080332034,18.0,18.0,0.0,1.3,0.24385416666666662,0.0,0.31119589292265704,0.0,0.43,6.67,17.25,13.347812500000002,13.415,1.7238049731702012,12.4575,14.5,0.0,2.12,0.7366666666666665,0.71,0.39750449627822265,0.47,0.94,36.33,46.67,44.526875,45.0,2.1508883415683715,44.6275,45.75,0.0,1.66,0.42822916666666644,0.47,0.4336867528082951,0.0,0.5,1.5,21.25,16.619062500000002,17.415,3.193205641629872,16.25,18.25,0.0,4.11,0.7248958333333335,0.5,0.79122821884602,0.43,0.83,7.5,19.75,14.494687499999998,14.875,2.5775973933817538,12.9375,15.69,0.0,4.5,0.7812499999999997,0.71,0.6336498285829152,0.43,1.0,42.5,45.0,44.3578125,44.5,0.5285157033468451,44.33,44.5,0.0,0.83,0.46020833333333316,0.5,0.16791588850979874,0.47,0.5,16.5,20.5,18.550937499999996,18.5,0.7807568232844738,18.0,19.0625,0.0,1.22,0.42802083333333313,0.43,0.3023264871369386,0.3225,0.5,1.0,11.75,7.4365625,8.0,3.092624104006857,5.25,10.0,0.0,2.62,0.9117708333333331,0.83,0.5879205008765022,0.47,1.25,5.0
57,23.75,43.75,34.241458333333334,34.75,4.634405424685121,30.5,37.8125,0.0,10.89,4.336666666666667,3.9899999999999998,2.432556232558953,2.83,5.8549999999999995,8.5,24.0,15.399791666666667,15.75,3.287428359568957,13.149999999999999,17.424999999999997,0.0,8.58,3.1287499999999997,2.62,1.7281984839710975,1.87,4.135,7.5,22.0,15.483854166666662,15.67,3.226430770270901,13.73,17.75,0.0,7.76,3.45875,3.4400000000000004,1.6220514950616025,2.18,4.2175,22.5,43.5,33.70739583333334,34.585,4.823416619344831,30.6875,37.0,0.0,13.5,4.834062500000003,4.725,2.6665252683181064,2.4699999999999998,6.539999999999999,8.0,22.25,15.109374999999998,14.75,2.9936795920739416,12.9375,17.0,0.47,8.49,3.438333333333334,3.285,1.6448821213030602,2.12,4.3725000000000005,7.0,24.25,15.625312500000001,15.5,3.228452441104513,13.75,17.75,0.47,8.32,3.4634374999999995,3.19,1.6901552891127458,2.1775,4.5075,22.0,51.25,33.98875,34.415,5.521884165467626,30.625,37.69,0.47,11.79,4.641666666666667,4.63,2.2291568699571576,3.09,6.02,8.75,23.0,14.974062500000004,14.71,2.704690498151216,13.4575,16.69,0.0,7.4,3.316770833333333,3.2350000000000003,1.6860270927408432,2.105,4.5,7.0,22.5,15.905000000000003,16.415,3.2900094384763032,13.75,18.5,0.43,7.68,3.536458333333334,3.37,1.6215197414554734,2.335,4.6025,21.67,43.0,34.405208333333334,35.25,4.959567251742978,31.0,37.855000000000004,0.0,13.55,4.342916666666668,3.9799999999999995,2.4221182189700543,2.5875,5.63,8.75,23.75,15.670625000000001,15.585,2.9987989920527918,13.5,17.3125,0.0,7.69,3.020624999999999,2.6500000000000004,1.7651299713589006,1.8875,3.91,8.75,23.25,15.973437499999998,15.875,2.8282930794776293,14.5,17.5,0.71,8.08,3.4971875000000012,3.27,1.766078440843024,2.0,4.609999999999999,21.5,43.67,34.92479166666667,36.5,4.732852256563282,31.4575,38.5,0.0,10.33,4.134166666666666,3.835,2.1351029392990655,2.77,5.2775,6.5,21.0,15.077604166666665,15.09,2.792491716914321,13.5,16.8125,0.0,9.5,3.4912500000000004,3.33,1.9477751140049104,1.92,4.74,8.0,21.67,15.592812499999999,15.585,3.0229893546219935,13.645,17.75,0.0,8.05,3.547916666666668,3.12,1.7884435554071008,2.29,4.645,6.0
58,19.5,45.0,33.791979166666664,34.5,5.002858050479308,30.1875,37.8125,0.47,9.76,4.471979166666667,4.455,2.2335139271379747,2.49,6.1049999999999995,7.33,22.25,15.4065625,15.585,3.114196636500251,13.25,17.25,0.43,7.73,3.2642708333333332,3.27,1.5656864946602187,2.2875,4.0375,8.25,25.0,16.175520833333337,16.25,3.6929494330887978,13.73,18.5625,0.0,7.53,3.3594791666666683,3.37,1.5418528633410464,2.29,4.5,20.33,43.0,32.85666666666666,34.0,5.012282948006546,29.5,36.6175,0.0,11.78,4.422500000000001,4.15,2.2535501816140306,2.825,5.7925,8.33,21.5,15.164166666666665,15.125,2.8104922463274415,13.1875,17.25,0.0,8.79,3.3392708333333343,2.98,1.8153777306182208,2.1500000000000004,4.505,8.0,23.0,15.812812499999998,15.5,3.049953477859173,13.4575,17.75,0.43,8.22,3.1202083333333337,2.77,1.7833522420706025,1.7975,4.0725,22.25,41.0,33.452395833333334,33.875,4.279410865698237,30.4375,36.75,0.0,11.43,4.466875000000003,4.0,2.245648570012681,3.25,5.65,7.5,22.75,15.835104166666667,16.25,2.9484615059710344,13.9375,17.5,0.0,7.18,3.332291666666667,3.315,1.5375445079850816,2.2225,4.375,6.33,22.5,15.783854166666666,15.75,3.456854173740739,13.73,18.25,0.47,8.29,3.3567708333333335,3.42,1.6831220957004536,2.05,4.1725,24.25,42.33,33.93906249999999,34.5,4.480281729422828,30.6875,37.25,0.0,14.67,4.737395833333333,4.25,2.8745069123303715,3.27,6.455,7.67,21.0,14.69760416666667,14.75,2.9987993193036675,12.6275,17.0,0.0,9.0,3.2806249999999992,3.295,1.740445080704177,2.0575,4.3375,8.75,23.33,15.928958333333336,15.875,3.0693806950062736,13.7675,18.25,0.43,8.32,3.1924999999999994,3.035,1.6585637413770165,1.89,4.33,23.5,45.33,33.89427083333333,34.5,4.439426645007607,31.125,36.8125,0.0,13.87,4.784062500000002,4.529999999999999,2.6551620341575344,2.8675,6.7250000000000005,8.33,23.25,15.485833333333334,15.375,2.91312878161018,13.6275,17.25,0.0,6.72,2.9196875,2.86,1.5560492842452,1.75,4.09,7.67,23.0,15.759583333333333,16.25,3.153935191626876,13.75,18.0,0.47,6.8,3.2696875000000016,3.255,1.5427156187266522,2.0575,4.5075,6.0
59,22.0,44.5,34.328125,34.625,4.73421884013781,30.9375,38.0,0.0,13.47,5.073125,4.045,3.046259246147123,3.0475000000000003,6.8,9.25,22.0,15.532083333333334,15.5,2.7666856160839117,13.75,17.5,0.43,9.0,3.329791666666667,2.975,1.6998891475725963,2.12,4.455,6.25,22.75,15.5878125,16.0,3.2595350663375613,13.73,17.8125,0.83,8.41,3.6359374999999985,3.5250000000000004,1.683859337871439,2.2875,4.845000000000001,21.33,43.0,33.81072916666667,34.25,4.927670367647674,29.9375,38.0,0.47,12.73,4.529687500000001,4.12,2.5402413698515476,2.7775,5.9775,9.0,21.75,14.976770833333333,15.0,2.652274295091575,13.125,16.75,0.43,6.76,3.3581250000000007,3.37,1.4073142113521357,2.2875,4.39,10.25,22.5,15.567604166666667,15.75,2.901781574278905,13.25,17.3725,0.82,8.1,3.4388541666666685,2.9299999999999997,1.6828014673480567,2.28,4.665,20.33,45.5,34.32447916666666,35.25,4.87358959242065,31.5,37.75,0.0,11.9,4.324791666666667,3.9,2.472327256130044,2.4975,5.805,6.25,22.0,15.280208333333333,15.5,2.7940737959461592,13.75,17.0,0.0,6.18,3.3797916666666663,3.4450000000000003,1.4163347650420313,2.4800000000000004,4.609999999999999,6.67,23.25,15.771666666666667,15.875,3.2467498458309825,13.585,18.0625,0.0,8.18,3.2754166666666684,3.085,1.791904553770809,1.92,4.455,19.75,42.67,34.64364583333334,35.25,4.700493393988532,31.9375,38.3125,0.0,12.5,4.360208333333333,3.77,2.5196311255364208,2.5675,6.02,7.75,20.25,14.99052083333333,15.0,2.540660241496154,13.5,16.5,0.47,7.04,3.1260416666666675,2.875,1.4576386666304308,2.05,3.96,6.33,22.33,15.271875000000001,15.5,3.118594593216968,13.4375,17.5,0.71,7.85,3.4715624999999997,3.27,1.6297260526171102,2.41,4.41,24.5,43.75,34.506770833333334,35.625,4.575660434307568,30.5,37.75,0.0,10.95,3.993854166666667,3.385,2.2890096087686236,2.17,5.275,9.33,22.25,15.269270833333337,15.2,2.8088702523075435,13.5,17.25,0.47,7.46,3.1923958333333355,2.87,1.5146476017398043,2.16,4.275,7.0,21.5,15.553333333333333,15.71,3.1041641528307258,13.5,17.75,0.0,9.67,3.341041666666667,3.27,1.878086080178809,2.1025,4.5,6.0
60,23.25,43.33,34.22416666666667,34.5,4.37806293784355,31.25,37.5,0.0,9.81,4.4446875,4.28,2.2173454746492185,2.8675,5.705,9.5,21.0,15.201145833333333,15.25,2.7667578859671482,13.4575,17.0,0.0,7.15,3.164791666666666,2.6100000000000003,1.736065714962042,1.79,4.5175,7.0,22.33,15.95822916666667,15.585,3.0417982890290984,13.9375,18.3725,0.43,10.0,3.3791666666666678,2.995,1.907220444668471,2.1574999999999998,4.3225,19.5,42.0,33.51135416666667,35.0,5.04385851043084,30.4375,37.0,0.0,12.07,4.9046875000000005,4.76,2.5100459014989305,2.8600000000000003,6.575,8.33,22.67,15.624479166666665,16.0,2.8559348620729272,13.75,17.75,0.0,8.34,2.854479166666667,2.86,1.65972532273561,1.48,3.67,9.0,22.75,16.651041666666668,16.71,2.7085138590307056,15.0,18.69,0.0,7.04,3.1654166666666668,3.02,1.403532323267313,2.1500000000000004,4.0825,24.33,45.0,35.194375,36.0,5.104509010359576,31.0,39.4975,0.0,12.47,3.9796875000000025,3.755,2.067166610617691,2.49,5.1425,7.0,22.25,15.268229166666671,15.0,2.8385904562843813,13.4375,17.5,0.0,7.04,2.8680208333333357,2.555,1.7394158848918322,1.5,4.03,9.25,22.25,15.938437499999997,16.0,2.7057410029417075,14.0,17.75,0.0,7.32,3.0945833333333344,2.955,1.5284205240200135,1.92,3.87,22.0,45.0,34.69635416666667,35.25,4.739433259432402,31.5025,37.75,0.0,10.99,4.274791666666668,4.15,2.316580955753846,2.4400000000000004,5.9375,9.0,22.5,14.990104166666667,15.33,2.7290563222637454,12.9375,17.0,0.0,7.4,2.9683333333333337,2.575,1.6167912775271025,1.87,3.6775,8.0,21.33,15.316979166666668,15.25,2.5993809464610163,14.0,17.27,0.43,8.22,3.4270833333333344,3.02,1.6624508962541242,2.1574999999999998,4.525,20.25,46.0,35.10489583333334,35.75,4.811484724302155,32.0,38.0,0.0,12.28,4.2559375000000035,3.925,2.6011024294871996,2.2399999999999998,5.5875,7.67,21.0,14.8446875,14.75,2.5821622734791374,13.0,16.5625,0.71,8.22,3.287812500000001,3.22,1.5574805587195857,2.05,4.112500000000001,7.0,21.0,14.93302083333333,15.0,2.7849067336898186,13.25,17.0,0.0,8.64,3.624375,3.5300000000000002,1.7174870335831698,2.4325,4.827500000000001,6.0
61,24.33,42.75,34.66979166666667,35.125,4.153150479275795,32.25,37.0,0.82,14.82,4.516979166666666,3.965,2.5618036901624257,3.0675,5.49,9.25,24.25,15.473645833333334,15.5,3.112578934037502,13.33,17.5,0.0,7.07,3.119895833333332,2.915,1.5280841081781682,1.92,4.0600000000000005,7.25,23.5,15.824791666666664,15.75,2.954871794944987,13.6275,17.5425,0.0,9.18,3.4623958333333325,3.065,1.7676911761668794,2.2875,4.615,24.5,44.0,34.88229166666667,35.29,4.540033730263446,32.125,38.0,0.0,9.9,4.126875000000001,3.825,2.246160847453178,2.49,5.824999999999999,6.67,22.5,15.881041666666667,15.75,2.8007429387167844,14.25,18.0,0.0,8.34,3.1121875000000006,3.065,1.5838322632646094,1.9075,3.9924999999999997,8.0,21.67,15.660520833333331,15.875,3.107864174296746,13.31,17.75,0.0,8.44,3.495729166666665,3.425,1.7509610863400689,2.1025,4.6025,23.5,43.0,34.52406249999999,35.375,4.554219923526103,31.585,38.25,0.43,12.26,4.353229166666667,3.77,2.7023220014575244,2.29,5.8149999999999995,8.75,22.67,15.079270833333332,15.25,2.538051156546222,13.25,16.5,0.43,7.4,3.520000000000001,3.4050000000000002,1.506758807926191,2.3425,4.5,6.0,22.67,16.37625,16.625,3.1001532220198413,14.25,18.85,0.43,9.51,3.3832291666666663,3.22,1.8612381248663858,2.1500000000000004,4.26,23.67,46.25,35.189375000000005,35.585,4.790120273734481,31.5,38.3725,0.43,10.26,4.368125000000002,4.025,2.194175213701279,2.6,5.9025,9.75,23.25,15.6478125,15.71,2.811359365193848,13.5,17.25,0.47,9.9,3.0655208333333337,2.95,1.5288543146261118,2.045,4.0075,7.25,22.0,15.94979166666667,15.75,3.0872058493304815,14.0,18.25,0.0,7.31,3.2308333333333334,3.27,1.5607816305446494,2.05,4.09,24.5,44.0,35.100625,35.625,4.6563970287630845,32.4375,38.75,0.47,11.02,4.5377083333333355,4.25,2.4640994849903737,2.49,6.385,9.0,22.67,15.274166666666668,15.33,2.7616561265667214,13.75,17.25,0.87,7.0,3.210833333333335,2.915,1.4324867348823989,2.1500000000000004,4.2325,5.5,23.5,15.558124999999999,15.75,3.389549671222449,13.5,17.69,0.47,7.18,3.5510416666666687,3.55,1.504624086059663,2.4250000000000003,4.5225,6.0
62,21.75,43.5,35.43770833333334,35.5,4.4195013958272815,33.0,38.25,0.0,11.65,4.333749999999999,3.7,2.4233288327379237,2.49,5.5200000000000005,9.67,20.67,15.275937499999998,15.25,2.7569424628419523,13.0,17.3725,0.0,8.64,3.188333333333334,2.9450000000000003,1.5814767693298009,2.1500000000000004,4.06,8.25,22.75,15.70583333333333,16.25,3.106709095410894,13.4375,18.0,0.43,7.7,3.326979166666668,3.125,1.7177237813557475,1.98,4.380000000000001,19.25,44.0,34.486875,34.75,5.0301941602162525,31.1875,38.125,0.47,13.86,4.239999999999999,4.029999999999999,2.380588604791504,2.4275,5.3725000000000005,6.0,20.5,15.1896875,15.29,3.0578590560356034,13.1875,17.5,0.0,9.09,3.323437500000001,3.255,1.6366665918551455,2.1025,4.305,4.67,22.0,15.533020833333333,16.0,3.081103397636929,13.4375,17.8125,0.43,7.46,3.4977083333333336,3.115,1.7039560651407135,2.1675,4.5625,20.75,42.75,34.245937500000004,34.75,4.752343372789337,30.9375,37.7525,0.0,12.36,4.162395833333333,3.7350000000000003,2.3699641324364142,2.4800000000000004,5.8999999999999995,8.67,21.0,15.52541666666667,15.415,2.7062243718651997,14.0,17.5,0.0,9.1,3.1956250000000015,2.95,1.781732340049691,2.0374999999999996,3.96,8.0,23.0,15.853229166666667,16.0,3.0591438412841376,13.67,17.8125,0.5,9.0,3.5045833333333345,3.32,1.747416087386213,2.4275,4.5525,22.67,42.5,34.295520833333335,34.875,4.844896364062783,31.1875,38.25,0.43,12.97,4.471874999999999,4.12,2.4427712099602226,2.49,5.965,8.67,22.75,15.512187500000003,15.5,2.853846970826351,14.0,17.0625,0.0,8.38,3.020520833333333,2.83,1.564292589263454,1.85,3.9225000000000003,5.75,23.25,16.124166666666667,16.5,3.1885887545455027,14.33,17.8125,0.47,7.32,3.2043750000000006,2.9699999999999998,1.6169280897332512,2.1574999999999998,4.3525,21.75,43.33,33.89989583333333,34.375,4.874583597825869,30.645,37.5625,0.47,10.16,4.588541666666667,4.32,2.3509756000285975,2.615,6.02,9.0,20.75,15.620312500000002,16.0,2.6522262557787393,13.9375,17.25,0.0,7.65,3.213437500000001,3.255,1.4488978229384535,2.16,4.1275,6.0,21.75,15.304583333333332,15.415,3.3420481953961816,13.6875,17.5,0.43,8.26,3.1686458333333327,3.0599999999999996,1.7127771353421546,1.8675,4.1825,6.0
63,23.0,44.75,35.07541666666666,36.125,5.179841679488033,31.9375,38.542500000000004,0.0,13.27,4.367916666666669,4.225,2.5931049937809947,2.45,5.8100000000000005,9.67,24.5,15.844166666666665,16.0,3.280564350251394,13.645,17.75,0.0,7.02,2.736354166666667,2.59,1.5719730276189234,1.6375,3.77,9.0,22.75,16.71895833333333,17.0,2.8622679558135693,14.9375,18.75,0.0,7.89,2.9973958333333335,2.74,1.768529716305649,1.85,4.105,18.0,45.67,35.22447916666667,35.625,5.338181016786755,31.73,38.8125,0.0,15.08,4.458333333333335,3.875,3.011169615969906,2.45,5.85,8.67,21.75,15.090312500000001,15.5,3.0413398893199064,12.75,17.27,0.0,7.68,2.853229166666667,2.69,1.4104986014968472,1.8525,3.3625,6.25,22.5,15.841041666666671,16.125,3.4924648147771142,13.31,18.5,0.0,7.36,3.1350000000000002,2.915,1.6451325334548517,1.9124999999999999,4.2825,23.0,46.0,35.498645833333335,36.0,4.705022091741114,31.75,38.8125,0.0,9.25,3.7650000000000006,3.49,2.1991869310940206,2.0374999999999996,4.845000000000001,8.25,22.0,15.609062499999999,15.75,2.9888315189525505,13.33,17.75,0.0,6.6,3.2823958333333354,3.0999999999999996,1.3432472396881467,2.535,4.12,8.0,23.5,15.886458333333335,15.875,3.2944584984858456,13.73,17.8125,0.43,7.87,3.2337500000000006,2.895,1.8713548427191513,1.7975,4.515,23.25,42.25,35.19083333333333,36.0,4.2444613238695625,32.25,38.269999999999996,0.0,16.2,4.6065625,4.12,2.8926625244337023,2.49,6.1850000000000005,8.0,23.67,15.334791666666666,15.71,3.1546957411608263,13.4575,17.27,0.47,6.8,2.9075000000000006,2.6100000000000003,1.487229143849659,1.8125,3.71,6.5,22.67,15.841979166666668,16.1,3.284426288054988,13.9375,18.0625,0.0,8.5,3.4376041666666666,3.325,1.6855864166462828,2.2225,4.6625,24.75,42.67,34.977291666666666,35.25,4.268017283831888,32.0,38.5,0.47,12.82,4.407291666666668,3.9,2.310424649583602,2.725,5.89,5.67,22.67,15.432812499999999,15.375,3.110774384254962,13.67,17.27,1.0,8.76,3.584791666666666,3.375,1.5811867489603242,2.375,4.74,7.33,23.33,16.217604166666668,16.5,3.043851004304171,14.4375,18.3725,0.43,7.98,3.4060416666666664,3.255,1.861864079592598,1.7675,4.675,6.0
64,25.5,46.0,35.64604166666667,35.71,4.574030234674811,32.9375,39.5625,0.0,9.07,3.980520833333335,3.9,2.1633620860482137,2.455,5.6425,5.0,20.67,15.020000000000003,15.0,3.0616012322415793,13.25,17.25,0.47,7.04,3.258125000000001,3.11,1.4460714931004954,2.05,4.24,8.25,24.67,16.793020833333333,16.625,3.039126300969674,14.4575,19.25,0.0,7.4,3.0934375000000003,3.02,1.6402809952630228,1.79,4.2175,22.33,42.5,34.35270833333333,35.0,4.905911467256763,31.6275,38.3725,0.5,10.61,4.3652083333333325,3.725,2.382057482697929,2.565,5.9025,7.75,20.75,14.833333333333334,14.75,2.8420488038576623,13.1875,17.0,0.0,8.04,3.293541666666668,2.9050000000000002,1.8640064259922364,1.85,4.452500000000001,9.25,25.5,16.163645833333334,16.29,3.120112386569522,14.0,18.0,0.47,6.94,3.105312500000002,2.975,1.6039063846713355,1.7,4.18,23.0,46.25,34.91427083333333,35.375,4.630483604342825,32.0,38.0625,0.47,12.68,4.125520833333335,3.675,2.5262628399284797,2.12,5.6125,8.0,22.0,15.536249999999997,15.5,2.7755523869369827,13.9375,17.5,0.47,6.87,3.073229166666667,3.03,1.3563569587543705,2.16,3.9325,6.0,25.25,16.201874999999998,16.165,3.2082555720811077,14.33,18.25,0.0,8.83,3.1727083333333344,3.045,1.6524460205638165,1.87,4.4174999999999995,23.33,46.0,34.97552083333334,36.0,5.01039191024996,31.6275,37.8125,0.43,9.71,4.2408333333333355,4.195,1.9745771921399524,2.68,5.6625,8.0,21.0,15.279479166666667,15.71,2.84550961851038,13.4375,17.25,0.0,9.2,3.112812500000001,2.94,1.7284442065047978,2.0374999999999996,3.915,9.25,23.33,16.2478125,16.45,3.143964712245051,14.0,18.27,0.0,9.39,3.535416666666666,3.635,1.7275080419748328,2.2525,4.3500000000000005,20.75,43.67,33.928125,34.5,4.485894456955865,30.75,36.75,0.47,12.09,4.406875000000002,4.12,2.325035059158418,2.5725000000000002,5.8149999999999995,8.67,23.75,15.526041666666666,15.585,3.0618919088373304,13.6275,17.5425,0.0,6.94,3.2976041666666664,3.2,1.5218719392778761,2.0575,4.2375,7.67,23.75,16.091458333333332,15.75,3.368634575537806,13.9175,18.75,0.43,7.85,3.5344791666666673,3.35,1.580969635709392,2.49,4.5125,6.0
